"site","url","nonobs","short_url"
"znaj.ua","http://znaj.ua/world/mej-vyyavylasya-zanadto-zhorstkoyu-navit-dlya-trampa","Маніпулятивний заголовок","http://bit.ly/2yHs4zJ"
"kp.ru","http://kp.ru/daily/26840.7/3880933/","Маніпуляції з емоціями","http://bit.ly/2PF0zhw"
"strana.ua","http://strana.ua/news/145511-vo-frantsii-parlamentarii-zapretili-uchenikam-i-uchiteljam-polzovatsja-mobilnymi-telefonami-v-shkolakh.html","Маніпулятивний заголовок","http://bit.ly/2PF0yKu"
"kp.ua","https://kp.ua/incidents/610094-vorony-massovo-atakuuit-kyevlian-ornytolohy-sovetuuit-otbyvatsia","Маніпулятивний заголовок","http://bit.ly/2PyJl5c"
"24tv.ua","http://24tv.ua/verhovniy_sud_pidtverdiv_pravo_na_vbivstvo_pri_samozahisti_n980724","Маніпуляції з емоціями","http://bit.ly/2yGZ237"
"bagnet.org","http://www.bagnet.org/news/economics/367491/syrnyy-magnat-yurkevich-prodolzhaet-kidat-ukrainskie-banki-na-desyatki-millionov-dollarov","Маніпуляції з емоціями","http://bit.ly/2PF0DOi"
"znaj.ua","http://znaj.ua/capital/pogrom-taboru-romiv-u-kyyevi-versiyi-storin-ta-stavlennya-ukrayinciv-do-problemy","Маніпуляції з емоціями","http://bit.ly/2yGmMEw"
"ukranews.com","http://ukranews.com/news/567710-vo-francyy-shkolnykam-y-uchytelyam-zapretyly-polzovatsya-smartfonamy-v-shkole","Маніпулятивний заголовок","http://bit.ly/2yIhzfy"
"slovoidilo.ua","http://slovoidilo.ua/2018/06/08/novyna/polityka/blyzhche-zavershennya-prezydentskoyi-kadencziyi-to-bilshe-chervonyx-strichok-pererizaye-poroshenko","Маніпулятивний заголовок","http://bit.ly/2yIhzw4"
"vesti-ukr.com","http://vesti-ukr.com/krym/291733-krym-nakryla-zasukha-ves-urozhaj-pohib","Маніпулятивний заголовок","http://bit.ly/2PHDwTj"
"znaj.ua","http://znaj.ua/society/dity-pomyrayut-suprun-poperedyla-ukrayinciv-pro-litnyu-nebezpeku","Маніпулятивний заголовок","http://bit.ly/2yMhIyk"
"tsn.ua","https://tsn.ua/nauka_it/vcheni-z-yasuvali-rien-radioaktivnosti-ukrayinskogo-moloka-1168614.html","Маніпулятивний заголовок","http://bit.ly/2PHDvPf"
"kp.ru","http://kp.ru/daily/26840.7/3881049/","Маніпулятивний заголовок","http://bit.ly/2yNvvEO"
"bagnet.org","http://www.bagnet.org/news/society/367496/kuda-smotrit-nash-prezident-poroshenko-lyudi-vozmushcheny-prezentatsiey-putinskogo-uazika-v-ukraine","Маніпулятивний заголовок","http://bit.ly/2yJW8L3"
"112.ua","http://112.ua/obshchestvo/chtoby-zapustit-nastoyashhuyu-narodnuyu-medicinskuyu-reformu-dolzhna-sostoyatsya-perezagruzka-sistemy--bogomolec-448930.html","Маніпулятивний заголовок","http://bit.ly/2yIhLeM"
"apostrophe.ua","https://apostrophe.ua/news/world/2018-06-08/vozvraschenie-rossii-v-g8-v-evrope-sdelali-gromkoe-zayavlenie/132544","Маніпулятивний заголовок","http://bit.ly/2yIXmWS"
"politeka.net","https://politeka.net/news/world/665098-nam-tak-nuzhno-tramp-zaskuchal-za-putinym-uzhe-stavit-uslovija-lideram-stran/","Маніпулятивний заголовок","http://bit.ly/2yNvvVk"
"fakty.ictv.ua","https://fakty.ictv.ua/ua/lol/20180608-chs-z-futbolu-v-rosiyi-putin-predstavyv-sekretnu-rozrobku/","Маніпулятивний заголовок","http://bit.ly/2yGZ5vP"
"strana.ua","http://strana.ua/news/145548-poroshenko-obvinil-smi-v-preuvelichenii-korruptsii-v-ukraine.html","Маніпулятивний заголовок","http://bit.ly/2yIhPLy"
"from-ua.com","http://from-ua.com/news/447399-pogoda-na-vihodnie-chto-prigotovila-kovarnaya-priroda.html","Маніпулятивний заголовок","http://bit.ly/2yERspu"
"znaj.ua","http://znaj.ua/world/ce-tilky-pochatok-avstriya-zhene-v-shyyu-imamiv-i-zakryvaye-mecheti","Маніпулятивний заголовок","http://bit.ly/2yFaa0m"
"vesti.ru","http://vesti.ru/doc.html?id=3026342&cid=7","Маніпулятивний заголовок","http://bit.ly/2yIhTuM"
"znaj.ua","http://znaj.ua/politics/kyyiv-bez-vody-i-svitla-kobolyev-provernuv-aferu-roku","Маніпулятивний заголовок","http://bit.ly/2yIhYP6"
"hronika.info","http://hronika.info/fotoreportazhi/324109-vtorye-polovinki-zhenschin-pereborschivshih-s-plastikoy.html","Маніпулятивний заголовок","http://bit.ly/2yKnvol"
"expres.ua","http://expres.ua/news/2018/06/08/297490-eks-regional-murayev-nazvav-olega-sencova-terorystom-reakciya-socmerezh","Маніпуляції з емоціями","http://bit.ly/2yMEs1s"
"expres.ua","http://expres.ua/news/2018/06/08/297492-spekulyanty-ne-zmogly-rozgoydaty-valyutnyy-rynok","Маніпулятивний заголовок","http://bit.ly/2yIhXL2"
"from-ua.com","http://from-ua.com/news/447402-v-krimu-zametili-strannoe-avto-iz-ukraini-foto.html","Маніпулятивний заголовок","http://bit.ly/2yJW9P7"
"ukranews.com","http://ukranews.com/news/567770-muraev-utverzhaet-chto-v-ego-slovakh-net-lychnogo-otnoshenyya-k-sencovu","Маніпуляції з емоціями","http://bit.ly/2yIi3lS"
"znaj.ua","http://znaj.ua/society/ukrayinski-geroyi-zmusyly-bojovykiv-bigty-z-ganboyu","Маніпулятивний заголовок","http://bit.ly/2yIi3Co"
"bagnet.org","http://www.bagnet.org/news/society/367494/instagram-serial-nonedruzi-saakashvili-pokusal-sobaku","Маніпулятивний заголовок","http://bit.ly/2yIi2yk"
"politeka.net","https://politeka.net/news/society/665137-napominaet-moloduju-devushku-muharskij-vyskazalsja-po-povodu-ukrainizacii/","Мова ворожнечі","http://bit.ly/2yIMcRL"
"expres.ua","http://expres.ua/news/2018/06/08/297500-robota-polshchi-termin-diyi-dozvoliv-robotu-zbilshat-roku-troh","Маніпуляції з емоціями","http://bit.ly/2PDTCx6"
"politeka.net","https://politeka.net/news/society/665147-pust-pereseljajut-donbass-i-krym-izvestnye-ukrainki-obratilis-k-putinu/","Мова ворожнечі","http://bit.ly/2yIijRS"
"strana.ua","http://strana.ua/news/145569-sud-ne-vernul-iz-pod-aresta-dva-avtomobilja-vyshinskoho.html","Маніпуляції з емоціями","http://bit.ly/2yIi7lC"
"znaj.ua","http://znaj.ua/society/ukrayinskyj-plyazh-peretvoryvsya-na-chornobylsku-zonu-","Маніпулятивний заголовок","http://bit.ly/2PHDJWB"
"bagnet.org","http://www.bagnet.org/news/kiev/367465/direktor-reabilitatsionnogo-tsentra-dlya-voinov-ato-prisvoila-polmilliona","Маніпулятивний заголовок","http://bit.ly/2yIigpa"
"newsone.ua","http://newsone.ua/news/accidents/pod-chernobylem-vnov-voznik-pozhar.html","Маніпулятивний заголовок","http://bit.ly/2PCTxd3"
"hronika.info","http://hronika.info/kultura/324131-bella-hadid-porazila-figuroy-v-prozrachnom-naryade.html","Маніпулятивний заголовок","http://bit.ly/2yMr0dB"
"znaj.ua","http://znaj.ua/society/chekaly-kilka-rokiv-rodychi-polonenyh-upershe-zustrilysya-z-poroshenkom","Маніпулятивний заголовок","http://bit.ly/2yIeAUd"
"znaj.ua","http://znaj.ua/popcorn/strashno-vyhodyty-na-vulycyu-odeska-barbi-narikaye-na-nelegku-dolyu","Маніпулятивний заголовок","http://bit.ly/2yNvz7w"
"enovosty.com","http://news.enovosty.com/news_society/full/806-v-mariupole-u-pyanoj-zhenshhiny-otobrali-22-sobaki-foto","Маніпулятивний заголовок","http://bit.ly/2yIXoxY"
"kp.ua","https://kp.ua/politics/610129-hrytsenko-yzdevaetsia-nad-muraevym","Маніпулятивний заголовок","http://bit.ly/2PC9IqR"
"facenews.ua","http://facenews.ua/news/2018/409549/","Маніпуляції з емоціями","http://bit.ly/2yIaTxY"
"segodnya.ua","http://segodnya.ua/regions/odessa/v-odesse-pyanyy-voditel-pytalsya-otvezti-shkolnikov-v-delfinariy-1145223.html","Маніпулятивний заголовок","http://bit.ly/2yMEuq6"
"vesti.ru","http://vesti.ru/doc.html?id=3026413&cid=6","Маніпулятивний заголовок","http://bit.ly/2PEyhDA"
"znaj.ua","http://znaj.ua/society/sliz-ne-strymaty-istoriya-z-zakatovanym-konem-otrymala-prodovzhennya-","Маніпуляції з емоціями","http://bit.ly/2yJATcb"
"politeka.net","https://politeka.net/news/society/665177-bjut-szadi-po-golove-v-kieve-uchastilis-massovye-napadenija-prestupnikov-ne-pojmat/","Маніпулятивний заголовок","http://bit.ly/2yJEE1b"
"podrobnosti.ua","http://podrobnosti.ua/2245217-kak-verhovnaja-rada-prinimala-zakon-ob-antikorruptsionnom-sude.html","Маніпулятивний заголовок","http://bit.ly/2yFadcy"
"newsone.ua","http://newsone.ua/news/society/budu-nevestoj-madonna-zaintrihovala-svoikh-poklonnikov-foto-v-svadebnom-plate.html","Маніпулятивний заголовок","http://bit.ly/2yGmUE0"
"podrobnosti.ua","http://podrobnosti.ua/2245225-grojsman-trebuet-proverki-skandalnyh-sverh-premij-rukovodostva-naftogaza.html","Маніпулятивний заголовок","http://bit.ly/2yFacp0"
"facenews.ua","http://facenews.ua/news/2018/409561/","Маніпулятивний заголовок","http://bit.ly/2yIXrd8"
"vesti-ukr.com","http://vesti-ukr.com/strana/291791-sluzhba-razvedki-ukrainy-zakupaet-shokolad-roshen-khalvu-i-zefir","Маніпулятивний заголовок","http://bit.ly/2yKjFeP"
"kp.ru","http://kp.ru/daily/26839/3880441/","Маніпуляції з емоціями","http://bit.ly/2yMkvYk"
"ria.ru","http://ria.ru/society/20180609/1522398108.html","Маніпулятивний заголовок","http://bit.ly/2PEzgDM"
"comments.ua","http://comments.ua/health/623591-uchenie-zayavili-opasneyshem-viruse.html","Маніпулятивний заголовок","http://bit.ly/2yJBE51"
"glavcom.ua","http://glavcom.ua/news/madonna-shokuvala-fanativ-zayavivshi-shcho-vihodit-zamizh-503942.html","Маніпулятивний заголовок","http://bit.ly/2yMkwLS"
"comments.ua","http://comments.ua/life/623604-madonna-shokirovala-novostyu-zamuzhestve.html","Маніпулятивний заголовок","http://bit.ly/2PAbj0t"
"from-ua.com","http://from-ua.com/news/447390-britni-spirs-v-krovati-s-sinom-pokazala-idealnuyu-figuru-foto.html","Маніпулятивний заголовок","http://bit.ly/2yJBCKr"
"znaj.ua","http://znaj.ua/popcorn/fedoryn-den-9-chervnya-chogo-kategorychno-ne-mozhna-robyty","Маніпулятивний заголовок","http://bit.ly/2yIYTMC"
"kp.ru","http://kp.ru/daily/26840.7/3881209/","Маніпуляції з емоціями","http://bit.ly/2yMkymY"
"from-ua.com","http://from-ua.com/news/447392-vot-kak-mozhno-privlech-udachu-dengi-i-lyubov-s-pomoschyu-obichnoi-bulavki.html","Маніпулятивний заголовок","http://bit.ly/2PDVndG"
"znaj.ua","http://znaj.ua/politics/velyka-simka-u-makrona-vystupyly-proty-povernennya-rosiyi-statusu","Маніпулятивний заголовок","http://bit.ly/2yMkyU0"
"znaj.ua","http://znaj.ua/popcorn/pospishaty-ne-varto-pro-sho-shkoduye-kozhna-zamizhnya-zhinka","Маніпуляції з емоціями","http://bit.ly/2yIfobH"
"zik.ua","http://zik.ua/news/2018/06/09/horosha_novyna_v_ukraini_rozshyryuietsya_perelik_pamyatok_kulturnoi_1341739","Маніпулятивний заголовок","http://bit.ly/2yMFTwS"
"from-ua.com","http://from-ua.com/news/447416-ochen-goryacho-bivshaya-maska-obnazhilas-v-treilere-londonskie-polya.html","Маніпуляції з емоціями","http://bit.ly/2yMkC6c"
"lenta.ru","http://lenta.ru/news/2018/06/09/theroofisonfire/","Маніпулятивний заголовок","http://bit.ly/2yKoPHP"
"ria.ru","http://ria.ru/politics/20180609/1522408893.html","Маніпуляції з емоціями","http://bit.ly/2yMkKCI"
"glavcom.ua","http://glavcom.ua/world/observe/u-rosiji-cholovik-vzbisivsya-cherez-dityachi-igri-ta-obstrilyav-shkolu-poraneno-odnogo-uchnya--503853.html","Маніпулятивний заголовок","http://bit.ly/2PCblVv"
"lenta.ru","http://lenta.ru/news/2018/06/09/burial/","Маніпулятивний заголовок","http://bit.ly/2yMkK5G"
"gazeta.ua","http://gazeta.ua/articles/culture/_nu-scho-zh-tak-tupo-klip-pro-kubok-svitu2018-vismiyali-u-merezhi/841555","Маніпулятивний заголовок","http://bit.ly/2yES9PC"
"politeka.net","https://politeka.net/news/politics/665387-tsynychnye-slova-lynchevskogo-ne-ogovorka-a-pozytsyia-mynzdrava-vyktor-medvedchuk/","Маніпуляції з емоціями","http://bit.ly/2yHtESb"
"kp.ru","http://kp.ru/daily/26839/3881313/","Маніпулятивний заголовок","http://bit.ly/2yLQMP8"
"politeka.net","https://politeka.net/news/economics/665393-kurs-dollara-ustroit-letom-amerikanskie-gorki-kogda-ukraincam-nuzhno-bezhat-v-obmenniki/","Маніпулятивний заголовок","http://bit.ly/2yMkPGw"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/zdorove/4105777-mediki-obyasnili-pochemu-zhenshhinam-nelzya-mnogo-rabotat.html","Фейк","http://bit.ly/2PCI6lB"
"facenews.ua","http://facenews.ua/news/2018/409602/","Маніпулятивний заголовок","http://bit.ly/2yMkQdy"
"from-ua.com","http://from-ua.com/news/447562-zhenschina-skonchalas-umolyaya-o-pomoschi-na-volini-razgorelsya-medicinskii-skandal.html","Маніпулятивний заголовок","http://bit.ly/2PE3GGa"
"kp.ru","http://kp.ru/daily/26840.7/3881360/","Маніпулятивний заголовок","http://bit.ly/2yKLjIv"
"from-ua.com","http://from-ua.com/news/447563-sekret-naslazhdeniya-uchenie-rasskazali-chto-privodit-zhenschin-v-intimnii-ekstaz.html","Маніпулятивний заголовок","http://bit.ly/2yJXF3L"
"lenta.ru","http://lenta.ru/news/2018/06/09/cleatsban/","Маніпулятивний заголовок","http://bit.ly/2yMkWSs"
"kp.ua","https://kp.ua/culture/610150-rehyna-todorenko-oproverhla-slukhy-o-beremennosty","Маніпуляції з емоціями","http://bit.ly/2PCI8Kf"
"from-ua.com","http://from-ua.com/news/447564-dolgo-nasilovali-i-dushili-v-germanii-zhestoko-raspravilis-s-moldavskoi-devochkoi.html","Мова ворожнечі","http://bit.ly/2yESbqI"
"politeka.net","https://politeka.net/news/society/665414-v-oos-zaderzhan-shpyon-boevykov-no-emu-vse-soidet-s-ruk-operatyvnye-kadry/","Маніпулятивний заголовок","http://bit.ly/2yGoo12"
"from-ua.com","http://from-ua.com/news/447467-sluchilos-chudo-pohoronennii-mladenec-cherez-8-chasov-zakrichal-iz-pod-zemli.html","Маніпулятивний заголовок","http://bit.ly/2yIfsrX"
"ria.ru","http://ria.ru/politics/20180609/1522436861.html","Маніпуляції з емоціями","http://bit.ly/2PFjJ6M"
"fakty.ua","http://fakty.ua/271276-kejt-middlton-ottesnila-megan-markl-na-zadnij-plan-poziruya-na-balkone-bukingemskogo-dvorca-foto","Маніпулятивний заголовок","http://bit.ly/2yJCrTx"
"kp.ru","http://kp.ru/daily/26840.7/3881436/","Маніпуляції з емоціями","http://bit.ly/2yIgJiJ"
"segodnya.ua","http://segodnya.ua/world/wnews/padenie-avtobusa-so-shkolnikami-v-ushchele-v-gruzii-poyavilis-novye-podrobnosti-o-postradavshih-1145381.html","Маніпулятивний заголовок","http://bit.ly/2yIgIvb"
"vesti.ru","http://vesti.ru/doc.html?id=3026697&cid=5","Маніпуляції з емоціями","http://bit.ly/2yJCsqz"
"obozrevatel.com","https://www.obozrevatel.com/politics/skandal-iz-za-upa-istorik-obvinil-polshu-v-metodah-natsistov.htm","Маніпуляції з емоціями","http://bit.ly/2PExN0j"
"newsone.ua","http://newsone.ua/news/politics/poroshenko-provel-telefonnyj-razhovor-s-putinym.html","Маніпуляції з емоціями","http://bit.ly/2yJ1rua"
"lenta.ru","http://lenta.ru/news/2018/06/09/uskov_100kuskov/","Маніпулятивний заголовок","http://bit.ly/2PCe1m1"
"podrobnosti.ua","http://podrobnosti.ua/2245270-v-tsentre-kieva-zapretili-parkovku.html","Маніпулятивний заголовок","http://bit.ly/2RVysfq"
"hronika.info","http://hronika.info/kurjozy/324308-sobaka-obozhayuschaya-arbuzy-pokorila-set.html","Маніпулятивний заголовок","http://bit.ly/2PyiNRr"
"gazeta.ua","http://gazeta.ua/articles/kiev-life/_nomer-za-200-tisyach-ce-provokaciya-zastupnik-klichka-pro-ligu-chempioniv/841589","Маніпуляції з емоціями","http://bit.ly/2yIdHek"
"politeka.net","https://politeka.net/news/incidents/665475-na-donbasse-objavleno-chrezvychajnoe-polozhenie-okkupanty-nacelilis-na-samoe-glavnoe/","Маніпулятивний заголовок","http://bit.ly/2yJGj6V"
"lenta.ru","http://lenta.ru/news/2018/06/09/policewoman/","Маніпуляції з емоціями","http://bit.ly/2yIgQLb"
"vesti.ru","http://vesti.ru/doc.html?id=3026745&cid=8","Маніпулятивний заголовок","http://bit.ly/2yIgWm1"
"lenta.ru","http://lenta.ru/news/2018/06/09/marsh/","Маніпулятивний заголовок","http://bit.ly/2yMGFtM"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/muzhchinyi/4093775-eti-muzhchinyi-byili-nastoyashhimi-seks-simvolami-v-kontse-hh-veka-foto.html","Маніпулятивний заголовок","http://bit.ly/2PAdEZj"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/zhurnal/4099914-paren-sozdaet-neobyichnyie-obemnyie-tatuirovki-s-pomoshhyu-kompyuternogo-koda-foto.html","Маніпуляції з емоціями","http://bit.ly/2yIgVOZ"
"kp.ru","http://kp.ru/daily/26840.7/3881515/","Маніпуляції з емоціями","http://bit.ly/2yKMacb"
"obozrevatel.com","https://www.obozrevatel.com/abroad/nemedlenno-ssha-prizvali-rossiyu-unyat-terroristov-na-donbasse.htm","Маніпулятивний заголовок","http://bit.ly/2yKMk3h"
"vesti.ru","http://vesti.ru/doc.html?id=3026800&cid=5","Маніпуляції з емоціями","http://bit.ly/2PL9CgA"
"kp.ru","http://kp.ru/daily/26840.7/3881451/","Маніпуляції з емоціями","http://bit.ly/2yKMisb"
"from-ua.com","http://from-ua.com/news/447519-pod-ternopolem-devushka-povesilas-na-10-i-den-posle-svadbi.html","Маніпуляції з емоціями","http://bit.ly/2yKMiIH"
"gordonua.com","http://gordonua.com/news/politics/kadyrov-putin-davno-zasluzhil-nobelevskuyu-premiyu-mira-250154.html","Мова ворожнечі","http://bit.ly/2yFd4SO"
"znaj.ua","http://znaj.ua/popcorn/geroyi-kultovogo-serialu-vidznachayut-mizhnarodnyj-den-druziv-epichni-momenty","Маніпулятивний заголовок","http://bit.ly/2yKMpUD"
"from-ua.com","http://from-ua.com/news/447526-shtrafi-penya-i-dolgi-sosedei-stalo-izvestno-kogda-ukraincev-zhdet-kommunalnii-syurpriz.html","Маніпулятивний заголовок","http://bit.ly/2yIclAq"
"strana.ua","http://strana.ua/news/145709-ombudsmeny-ukrainy-i-rossii-obsudili-hrafik-i-spisok-poseshchenija-zakljuchennykh.html","Маніпуляції з емоціями","http://bit.ly/2yKMp75"
"kp.ru","http://kp.ru/daily/26840.7/3881552/","Маніпуляції з емоціями","http://bit.ly/2PEi0ib"
"facenews.ua","http://facenews.ua/news/2018/409649/","Маніпулятивний заголовок","http://bit.ly/2yKMwQ3"
"apostrophe.ua","https://apostrophe.ua/news/society/2018-06-09/sdelat-nevozmojnoe-set-vzbudorajil-rasskaz-o-besede-ukrainki-s-vrachom-v-egipte-o-voyne-na-donbasse/132582","Маніпулятивний заголовок","http://bit.ly/2yJXPYU"
"24tv.ua","http://24tv.ua/romen_grozhan_zbiv_babaka_pid_chas_praktiki_gran_pri_kanadi_n981354","Маніпуляції з емоціями","http://bit.ly/2yMGEpI"
"podrobnosti.ua","http://podrobnosti.ua/2245297-v-germanii-massovo-uvolnjajut-chinovnikov-migratsionnyh-sluzhb.html","Маніпуляції з емоціями","http://bit.ly/2yKMvLZ"
"zaxid.net","http://zaxid.net/komanda_ugortsiv_zakarpattya_peremogla_na_separatistskomu_chempionati_svitu_z_futbolu_n1458802","Маніпулятивний заголовок","http://bit.ly/2yJCuib"
"strana.ua","http://strana.ua/news/145732-sammit-bolshoj-semerki-v-kanade-8-9-ijunja-hlavnye-itohi.html","Маніпулятивний заголовок","http://bit.ly/2RVhrlt"
"apostrophe.ua","https://apostrophe.ua/news/society/accidents/2018-06-10/daje-relsyi-snyali-poyavilis-novyie-pechalnyie-foto-iz-luganska/132581","Мова ворожнечі","http://bit.ly/2yKMF63"
"facenews.ua","http://facenews.ua/news/2018/409659/","Маніпулятивний заголовок","http://bit.ly/2yMGEWK"
"facenews.ua","http://facenews.ua/news/2018/409660/","Маніпулятивний заголовок","http://bit.ly/2yLRAn8"
"znaj.ua","http://znaj.ua/science/vcheni-rozkryly-strashnu-dolyu-antarktydy","Маніпулятивний заголовок","http://bit.ly/2PCe4yd"
"from-ua.com","http://from-ua.com/news/447619-klub-vulkan-platinum-privedet-vas-k-uspehu-i-finansovoi-nezavisimosti.html","Маніпулятивний заголовок","http://bit.ly/2yIgYu9"
"glavcom.ua","http://glavcom.ua/news/doba-na-donbasi-trivayut-boji-i-obstrili-poraneni-dvoje-viyskovih-504114.html","Маніпуляції з емоціями","http://bit.ly/2yMlIik"
"vesti-ukr.com","http://vesti-ukr.com/politika/291849-vykhod-za-ramki-ili-prosto-slova-est-li-perspektivy-u-dela-o-hosizmene-evhenija-muraeva","Маніпуляції з емоціями","http://bit.ly/2yMlW9a"
"facenews.ua","http://facenews.ua/news/2018/409675/","Маніпулятивний заголовок","http://bit.ly/2RWfXY4"
"strana.ua","http://strana.ua/news/145729-v-ukraine-do-2019-hoda-otlozhili-zakon-o-zhkkh.html","Маніпуляції з емоціями","http://bit.ly/2yKMM1t"
"hronika.info","http://hronika.info/obwestvo/324454-kievlyan-vozmutili-ocherednye-geroi-parkovki.html","Маніпулятивний заголовок","http://bit.ly/2ySulrZ"
"znaj.ua","http://znaj.ua/society/doba-v-oos-ukrayinski-geroyi-shvydko-prydushyly-zvirski-apetyty-bojovykiv","Маніпулятивний заголовок","http://bit.ly/2yIMmbU"
"bagnet.org","http://www.bagnet.org/news/society/367541/instagram-serial-nonedruzi-parubii-nazval-saakashvili-bomzhom","Маніпуляції з емоціями","http://bit.ly/2yMmnQQ"
"vesti.ru","http://vesti.ru/doc.html?id=3026899&cid=8","Маніпуляції з емоціями","http://bit.ly/2yIhicl"
"lenta.ru","http://lenta.ru/news/2018/06/10/karavay/","Маніпулятивний заголовок","http://bit.ly/2yGtYR2"
"apostrophe.ua","https://apostrophe.ua/news/society/2018-06-10/donetskiy-egipet-sotsseti-pozabavilo-neobyichnoe-foto-okkupirovannogo-donbassa/132664","Мова ворожнечі","http://bit.ly/2yIcLH0"
"from-ua.com","http://from-ua.com/news/447592-virusnoe-eroticheskoe-video-pomoglo-zaderzhat-rossiyanina-nelegala.html","Маніпулятивний заголовок","http://bit.ly/2yMGWgi"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/zhurnal/4109118-keyt-moss-raskritikovali-za-plohuyu-figuru.html","Маніпуляції з емоціями","http://bit.ly/2yH0Wkh"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/zhurnal/4109118-keyt-moss-raskritikovali-za-plohuyu-figuru.html","Маніпуляції з емоціями","http://bit.ly/2yH0Wkh"
"vesti.ru","http://vesti.ru/doc.html?id=3026909&cid=5","Маніпулятивний заголовок","http://bit.ly/2RUDybN"
"vesti.ru","http://vesti.ru/doc.html?id=3026922&cid=9","Маніпулятивний заголовок","http://bit.ly/2RTKaqV"
"24tv.ua","http://24tv.ua/u_dnipri_avto_roztroshhilo_kiosk_postrazhdalo_troye_lyudey_n981462","Маніпулятивний заголовок","http://bit.ly/2RTK9TT"
"hronika.info","http://hronika.info/medicina/324503-nazvany-celebnye-svoystva-limonnogo-soka.html","Маніпуляції з емоціями","http://bit.ly/2RTKmXb"
"vesti.ru","http://vesti.ru/doc.html?id=3026938&cid=9","Маніпулятивний заголовок","http://bit.ly/2RVSDKg"
"facenews.ua","http://facenews.ua/news/2018/409697/","Маніпулятивний заголовок","http://bit.ly/2RTKmGF"
"obozrevatel.com","https://www.obozrevatel.com/abroad/fashistskie-idei-portnikov-rasskazal-kak-ego-obokral-putin.htm","Маніпулятивний заголовок","http://bit.ly/2RTKrKt"
"from-ua.com","http://from-ua.com/news/447611-chto-nelzya-delat-na-golodnii-zheludok.html","Маніпуляції з емоціями","http://bit.ly/2RWVlzg"
"znaj.ua","http://znaj.ua/events/riky-krovi-i-bagato-postrazhdalyh-marshrutka-rozgubyla-pasazhyriv-po-dorozi","Маніпулятивний заголовок","http://bit.ly/2RTDk4F"
"strana.ua","http://strana.ua/news/145785-pod-lvovom-dva-zadnikh-kolesa-avtomobilja-razdrobili-zhenshchine-nohu.html","Маніпулятивний заголовок","http://bit.ly/2ROUW1H"
"bagnet.org","http://www.bagnet.org/news/accidents/367579/smertelnoe-selfi-v-restorane-dnepra-tragichno-pogibla-devushka","Маніпулятивний заголовок","http://bit.ly/2RRhvCK"
"apostrophe.ua","https://apostrophe.ua/news/society/accidents/2018-06-10/s-vozvrascheniem-domoy-seti-vpechatlili-grustnyie-foto-s-okkupirovannogo-donbassa/132697","Маніпулятивний заголовок","http://bit.ly/2ROUTmx"
"politeka.net","https://politeka.net/news/regions/665839-zelenym-chelovechkam-mereshhitsja-napadenie-rossijskaja-aviacija-nanesla-udar-po-chernomu-morju/","Маніпулятивний заголовок","http://bit.ly/2RWDIQ3"
"hronika.info","http://hronika.info/kriminal/324573-pod-kievom-marshrutka-zadavila-muzhchinu.html","Маніпуляції з емоціями","http://bit.ly/2S1lFbs"
"obozrevatel.com","https://www.obozrevatel.com/crime/kuryatnik-kak-vyiglyadit-sleduyuschaya-tsel-vsu-na-donbasse.htm","Маніпулятивний заголовок","http://bit.ly/2RVggCw"
"vesti.ru","http://vesti.ru/doc.html?id=3027024&cid=5","Маніпулятивний заголовок","http://bit.ly/2ROVa93"
"from-ua.com","http://from-ua.com/news/447640-nemitie-haschi-volochkovoi-vozmutili-bolshe-poshlogo-shpagata.html","Маніпулятивний заголовок","http://bit.ly/2RVgeKU"
"vesti.ru","http://vesti.ru/doc.html?id=3026953&cid=5","Маніпуляції з емоціями","http://bit.ly/2ROV9Sx"
"podrobnosti.ua","http://podrobnosti.ua/2245363-sammit-g-7-kak-rezultaty-vstrechi-povlijajut-na-ukrainu.html","Маніпуляції з емоціями","http://bit.ly/2RVggT2"
"hronika.info","http://hronika.info/kultura/324594-teylor-svift-kardinalno-smenila-imidzh.html","Маніпуляції з емоціями","http://bit.ly/2RVghq4"
"expres.ua","http://expres.ua/news/2018/06/10/297701-yamkovogo-remontu-doroga-stala-radioaktyvnoyu","Маніпулятивний заголовок","http://bit.ly/2ROVcxH"
"from-ua.com","http://from-ua.com/news/447651-ukrainci-ponesli-v-lombardi-dazhe-santehniku-i-knigi-1.html","Маніпулятивний заголовок","http://bit.ly/2ROVbK9"
"politeka.net","https://politeka.net/news/society/665863-bankiry-moshenniki-razrabotali-hitruju-shemu-snimajut-vse-dengi-s-kart-ukraincev/","Маніпулятивний заголовок","http://bit.ly/2ROVrc5"
"obozrevatel.com","https://www.obozrevatel.com/curious/putin-trup-nemetskij-zhurnal-udivil-izobrazheniem-glavyi-rf.htm","Маніпулятивний заголовок","http://bit.ly/2RVgklK"
"24tv.ua","http://24tv.ua/keyt_moss_rozkritikuvali_za_tselyulit_foto_n981552","Маніпулятивний заголовок","http://bit.ly/2ROVowV"
"from-ua.com","http://from-ua.com/news/447656-polugolaya-seryabkina-poigrala-s-fanatami.html","Маніпулятивний заголовок","http://bit.ly/2RVrbwb"
